game_id,round_id,role_id,pass1_matrix_json,pass1_reasoning
G231,2,P5,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Self-justification"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With Quest 2 passing without them, P1 should selectively amplify the new ‘clears’ (P3/P4/P5) to dilute focus on the Quest 1 fail pair while still sounding fact-based. P2: As the Quest 1 leader on the failed team, P2 is still blame-adjacent and should defensively explain the rationale for the original pick and why their updated reads now change. P3: After leading a unanimous-approved PASS, P3 can leverage momentum by implying broad agreement on which players are now ‘safe,’ steering future proposals away from P1 without explicitly protecting them. P4: The PASS provides partial consolidation but doesn’t resolve the Quest 1 fail, so P4 should quantify uncertainty and keep multiple worlds open (P1-bad vs P2-bad) while pushing for controlled tests."
G232,2,P5,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: With two fails now and P1 being on the first failed 2-person team, shifting from hedging to Evidence sharing fits a Good player trying to ground discussion in concrete vote/team facts despite low GRS. P2: As the Round 2 leader on a failed 3-person team, high-Mach P2 should perform concern while steering attention toward safer ‘process’ points (team-composition heuristics, P5 no-votes) via Truthful misdirection. P3: P3 was on the Round 2 failed team and previously held a likely-wrong lean on P1, so Rational justification lets them cleanly explain their vote/reads and update without sounding erratic. P4: Being on the Round 2 failed team while low Mach-IV makes P4 best served by Deflection—redirecting suspicion onto P1/P2-from-Quest1 and P5’s consistent no-votes to avoid sustained scrutiny."
G233,2,P5,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: After a fail on the P1/P2 duo followed by a pass without P1, P1 should lean on true-but-skewed points (e.g., 'P2 passed so P2 is likely good') to reduce heat while subtly steering suspicion onto others. P2: With a Round 2 pass on a team containing P2, keep the blunt, confident posture to convert that pass into social credit and push for teams that keep P2 central. P3: Since P3 is now on a passing team but has low structure and was previously defensive, cooperative over-explaining helps sound earnest while avoiding hard accusations that could be turned back on them. P4: The pass provides concrete public data (fail when P1+P2; pass with P2+P3+P4), so P4 should shift from justification to evidence-driven sorting and propose next-team constraints clearly."
G234,2,P5,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With two PASSes including him both times, he should consolidate trust by clearly justifying why the teams were reasonable while staying measured. P2: As the leader of the P1/P2/P3 PASS that got a lone N from P5, low-GRS P2 should talk a lot to reconcile that contradiction and narrate intent. P3: After originally voting N on the first (passing) team but now sitting on a second PASS, he should selectively highlight the new PASS as evidence he’s safe while downplaying his earlier N. P4: With minimal involvement in outcomes, he can steer suspicion by truthfully noting P5’s lone N (and P3’s earlier N) but over-weighting those minor signals to shape the next team discussion away from evil pairs."
G235,2,P5,"{
  ""P1"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""}
}","P1: Since Quest 2 failed on a team containing them, P1 stays in protective-honest mode and shares only necessary details to avoid becoming the easy scapegoat.
P2: As the most obvious new suspect on the failed team, high-Mach P2 should redirect heat toward alternative culprits/logic paths rather than over-argue specifics.
P3: Off the failed team and coming off a Round 1 PASS, P3 can steer discussion by highlighting true-but-selective points (e.g., P2 being on the fail) to shape the blame without committing to a hard claim.
P4: As the Round 2 leader who proposed the failed team, low-GRS P4 should invite interpretations and acknowledge uncertainty to keep trust while re-evaluating suspects."
G236,2,P5,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With a Round 2 FAIL on a team containing P1/P2/P5, high-GRS P1 should pivot from hedging to concrete accounting of votes/teams to isolate P2 as the new information point. P2: As the only new member on the failed quest relative to the prior pass, P2 should primarily redirect suspicion toward P1/P5 decision-making and away from self via plausible blame-shifting. P3: Low-GRS P3, who was off the failed team, will likely process the contradiction out loud and ask clarifying questions rather than drive a tight accusation. P4: After previously overclaiming clearance, P4 should lean into accurate facts (P5 previously N, now led a failed team) to steer suspicion onto good players while staying outwardly reasoned."
G237,2,P5,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With one FAIL implicating P1/P2 and a later PASS on a P2-led team, P1 should pivot from defending to laying out concrete vote/team-outcome logic to guide the table. P2: After getting cover from a PASS as leader, P2 should exploit it by reframing the Round 1 FAIL as ""non-indicative"" and steering suspicion toward the consistent no-voter (P5) without making hard claims. P3: As high-Mach evil now on a passing team, P3 should highlight true-but-minor points (e.g., ""PASS clears P2/P4"") to over-clear the evil bloc and narrow future teams advantageously. P4: Having suspected P2 after Round 1, the Round 2 PASS warrants exploring alternate worlds (who could be evil given both outcomes) to look fair-minded while still keeping pressure calibrated."
G238,2,P5,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Low""}
}","P1: After a second FAIL on a team he approved, low-GRS Good will try to be helpful by narrating every thought process in detail, even if it adds noise (Over-explaining). P2: With two FAILs and prior involvement on Quest 1, high-Mach Evil should redirect heat onto overlapping suspects (especially P3) and away from himself via Deflection. P3: Being the common denominator on Quest 2, moderate-Mach Evil should stick to true facts (two fails, overlaps, voting patterns) but spotlight less diagnostic details to steer blame toward P4/P2 without committing to a clean solve (Misleading emphasis). P4: With Quest 1 failing on his team and Quest 2 failing without him, low-GRS Good needs to survive scrutiny by revealing only the minimal, concrete rationale for his R1 pick and current reads (Defensive disclosure)."
G239,2,P5,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: After a PASS on his led team, he should lean into accurate recap of votes/outcomes to sound helpful while subtly diluting the Q1 P1/P5 fail implication.
P2: With Q2 passing on a team including him, he can calmly explain why the pass updates his read without overcommitting, repairing his earlier anti-P1 stance.
P3: The public record is now richer (Q1 fail on P1/P5, Q2 pass on P1/P2/P3), so he should stick to concrete facts and simple inferences rather than emotional certainty.
P4: With P5 being the only N voter on the passing team, he can reframe that dissent as suspicious/anti-progress to pull heat off P1 and set up a good-player mis-elimination."
G240,2,P5,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With two consecutive PASS results, shift from defending the Round 1 team to rationally consolidating why the current trust structure (including P1/P2/P5) should guide future proposals. P2: As a low-GRS Good now validated by a clean Quest 2, lean into perspective-taking to sound collaborative while gently probing why everyone (including evils) approved the 3-good-looking team. P3: After universal approval and a PASS, use false consensus to amplify the idea that the table is aligned and discourage deep scrutiny that could isolate the evil pair. P4: Having been on a successful Quest 1, cherry-pick that result plus the double-PASS narrative to argue for repeating “proven” safe inclusions and steer attention away from evil coordination."
